iggdb_species_id	iggdb_species_name	taxonomy	gut_mags	ref_genomes	ncbi_id
176821	Fusobacterium sp.	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	1	1	848
177022	Parabacteroides sp. HGM-1308	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	1	0	375288
172282	Eubacterium sp. HGM-773	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251	2	0	1730
167478	Mycobacterium tuberculosis	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	0	10445	1773
179103	Ruminococcus sp. HGM-1377	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	1	0	1263
184635	Lachnospiraceae sp. HGM-1159	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1	0	186803
179497	Provencibacterium massiliense	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0	1	1841868
163632	Anaerostipes caccae	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae	9	4	105841
174915	Selenomonas bovis	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella bovis	8	3	416586
167701	Faecalibacterium sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	1	1	853
180545	Blautia hominis	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0	1	2025493
166382	Barnesiella intestinihominis	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	315	3	487174
169814	Fusobacterium sp.	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium nucleatum_C	0	17	851
170296	Dialister invisus	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	42	2	218538
161605	Oscillibacter sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp6	24	8	876091
169597	Clostridium sp.	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	24	2	59620
180528	Lactobacillus animalis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__Lactobacillus_B animalis	2	5	1605
171632	Fusobacterium necrophorum	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium necrophorum	1	50	859
170891	Weissella confusa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa	1	5	1583
168126	Bacteroides sp.	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__	2	1	162156
185017	Lachnospiraceae sp. HGM-1173	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-56	1	0	186803
152978	Faecalicatena fissicatena	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B fissicatena	0	2	290055
182980	Ruminococcus sp. HGM-1073	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	1	0	1263
169433	Ruminococcus bromii	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	637	7	40518
175005	Dialister sp. HGM-318	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister	10	0	39948
165246	Methanobrevibacter smithii	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	71	13	2173
178252	Propionibacterium freudenreichii	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium freudenreichii	1	26	1744
173072	Peptoniphilus harei	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei	1	2	54005
166079	Intestinimonas butyriciproducens	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens	0	6	1297617
187758	Lachnospiraceae sp. HGM-1250	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1	0	186803
168387	Bacteroides stercoris	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	67	6	46506
172219	Klebsiella variicola	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola	11	150	244366
180637	Fusobacterium sp. HGM-1013	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B	1	0	848
156270	Robinsoniella peoriensis	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella peoriensis	0	4	180332
185368	Pseudoflavonifractor sp. HGM-1186	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor	1	0	1017280
172840	Porphyromonas somerae	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas somerae	2	4	322095
167672	Clostridium sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-24;s__CAG-24 sp1	83	2	59620
179494	Succinatimonas sp. HGM-976	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio	1	0	674963
175279	Streptococcus salivarius	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	43	56	1304
175972	Clostridium sp. HGM-1272	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	1	0	1485
170359	Acholeplasmataceae sp. HGM-557	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822	4	0	2146
173967	Raoultella planticola	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella ornithinolytica	3	42	575
187137	Coraliomargarita sp.	d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__	2	1	442430
171327	Lactobacillus amylovorus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	10	14	1604
160040	Faecalibacterium sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	6	1	216851
187846	Sutterella sp. HGM-1253	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella	1	0	40544
184647	Campylobacter sp. HGM-1160	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A	1	0	194
185763	Eubacterium sp. HGM-1197	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	1	0	1730
181521	Leminorella grimontii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leminorella;s__Leminorella grimontii	0	2	82981
175359	Enterococcus casseliflavus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D casseliflavus	8	42	37734
159499	Clostridium sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	6	2	1485
154651	Bacteroides salyersiae	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	2	5	291644
187004	Prevotellaceae sp. HGM-1227	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia	1	0	171552
170293	Clostridium bolteae	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M bolteae	18	13	208479
184868	Massilioclostridium coli	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium;s__Massilioclostridium coli	0	1	1870991
170290	Lactococcus garvieae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	5	10	1363
179099	Roseburia sp. HGM-1376	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-37	1	0	841
185780	Collinsella sp. HGM-607	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	3	0	102106
166299	Bacteroides coprocola	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprocola	16	2	310298
182179	Flavonifractor sp. HGM-1046	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__D16	1	0	946234
173608	Ruminococcus sp. HGM-779	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E	2	0	1263
176874	Collinsella sp. HGM-1305	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1	0	102106
176250	Fusobacterium massiliense	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium massiliense	0	1	1852365
172998	Anaerococcus hydrogenalis	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus hydrogenalis	0	2	33029
166052	Blautia producta	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia producta	0	5	33035
184588	Lactobacillus acidophilus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	0	22	1579
153648	Lachnoclostridium sp. HGM-612	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	3	0	1506553
170047	Collinsella ihuae	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	0	2	1720204
183762	Blautia sp. HGM-1110	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-37;s__	1	0	572511
169083	Treponema sp.	d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D	1	1	157
175000	Lactobacillus delbrueckii	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii	4	58	1584
177888	Cohnella sp. 6021052837	d__Bacteria;p__Firmicutes;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella	0	1	1816691
171778	Bifidobacterium ruminantium	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium	2	3	78346
181108	Brevibacterium senegalense	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium senegalense	0	1	1033736
176912	Providencia rustigianii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rustigianii	0	1	158850
175067	Collinsella stercoris	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella stercoris	2	1	147206
184699	Enterobacter timonensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__MT20;s__	0	1	1755099
157521	Romboutsia timonensis	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis	2	1	1776391
153462	Firmicutes sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Ruminiclostridium_C;s__	2	1	1239
171201	Acinetobacter nosocomialis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nosocomialis	0	101	106654
175412	Bifidobacterium catenulatum	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum	36	11	1686
173465	Dorea sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__	3	1	189330
172281	Akkermansia sp.	d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp1	15	3	239934
153266	Akkermansiaceae sp. HGM-611	d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	3	0	1647988
165225	Anaerotruncus colihominis	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0	6	169435
183046	Bacillales sp. HGM-1075	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-877	1	0	1385
178373	Coprococcus sp. HGM-1361	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_B	1	0	33042
176396	Clostridiaceae sp. HGM-1291	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089	1	0	31979
181138	Dakarella massiliensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__	5	3	1506471
165814	Odoribacter splanchnicus	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	153	8	28118
163728	Prevotella sp.	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__	3	1	838
174145	Ruminococcaceae sp. HGM-445	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089	6	0	541000
161289	Prevotella buccae	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccae	13	3	28126
187390	Spirochaetaceae sp. HGM-1240	d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D	1	0	137
161493	Enterococcus durans	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B durans	5	14	53345
168868	Clostridium sp. HGM-632	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__CAG-568;s__	3	0	1485
173073	Dialister sp.	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp1	82	1	39948
185760	Kallipyga gabonensis	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Kallipyga;s__Kallipyga gabonensis	0	1	1686287
187684	Catabacter sp. HGM-1248	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__CAG-74	1	0	270497
158460	Methanobrevibacter sp.	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A	29	12	2173
173331	Firmicutes sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__	12	1	1239
185966	Paraliobacillus sp. PM-2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Amphibacillaceae;g__Paraliobacillus;s__	0	1	1462524
158311	Olsenella sp.	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_B;s__	6	2	133925
175255	Clostridium scindens	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea scindens	4	4	29347
183740	Succinivibrionaceae sp. HGM-143	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Ruminobacter	35	0	83763
184749	Collinsella sp. HGM-1165	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1	0	102106
183343	Clostridium sp. HGM-1090	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	1	0	1485
178823	Agathobaculum sp. HGM-1371	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	1	0	2048137
163407	Streptococcus vestibularis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus vestibularis	3	6	1343
170285	Enterococcus gallinarum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum	6	11	1353
172682	Paraprevotella clara	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	53	3	454154
185581	Dysgonomonas capnocytophagoides	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas capnocytophagoides	2	1	45254
153245	Blautia sp. HGM-384	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	7	0	572511
186622	Muribaculaceae sp. HGM-1211	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-1031	1	0	2005473
163667	Rhodospirillales sp. HGM-542	d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-727	4	0	204441
172351	Clostridium sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp1	103	2	1485
160989	Ruminococcaceae sp. HGM-360	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-488	8	0	541000
175428	Ralstonia pickettii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ralstonia	1	19	329
176144	Paenibacillus rubinfantis	d__Bacteria;p__Firmicutes;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_A;s__	0	1	1720296
167893	Ruminococcus sp. HGM-77	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-177	77	0	1263
183427	Clostridiaceae sp. HGM-1097	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-417	1	0	31979
184877	Megasphaera sp.	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera massiliensis	7	1	906
186409	Veillonella seminalis	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A;s__Veillonella_A seminalis	13	1	1502943
172666	Senegalimassilia sp. HGM-441	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia	6	0	1473205
176293	Butyrivibrio sp. HGM-1286	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus	1	0	830
165599	Enterobacter sp.	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae	0	11	550
174526	Klebsiella aerogenes	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_A;s__Enterobacter_A aerogenes	17	124	548
184621	Streptococcus sp. HGM-1156	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus macedonicus	1	0	1301
167175	Prevotella sp.	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	11	2	838
173974	Parabacteroides distasonis	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	567	25	823
176341	Muribaculaceae sp. HGM-798	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-1031;s__	2	0	2005473
180677	Gorillibacterium timonense	d__Bacteria;p__Firmicutes;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Gorillibacterium;s__	0	1	1689269
154394	Clostridium sp.	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__CAG-914;s__	1	1	1485
164242	Blautia sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A	1	1	572511
172482	Eubacterium sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	27	2	39485
155162	Rhodospirillales sp. HGM-481	d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-727	5	0	204441
176705	Paenibacillus ihuae	d__Bacteria;p__Firmicutes;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	0	1	1232431
179702	Haemophilus sp. HGM-985	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D	1	0	724
171626	Bacteroides sp. Marseille-P3108	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp3	0	2	1903262
175470	Helicobacter sp.	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__Helicobacter pylori_C	0	211	210
175071	Salmonella enterica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	1	7735	28901
169893	Lactobacillus hilgardii	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G hilgardii	0	5	1588
168343	Lactobacillus helveticus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus helveticus	0	31	1587
185110	Anaerotruncus sp.	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__	0	1	905011
185700	Prevotella sp. CAG:755	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__CAG-617;s__	0	1	1262935
