species_id	species_alt_id	max_complete	min_contam	max_qs
OTU-14846	211946	89.25	1.08	78.61999642848969
OTU-13042	211949	83.4	6.03	49.000000953674316
OTU-10879	211951	91.33	0	91.33000183105469
OTU-05635	211968	94.9	0	94.9000015258789
OTU-20068	211988	92.53	0	92.52999877929688
OTU-18914	211990	99.95	0.85	95.6999968290329
OTU-15087	211993	72.44	0	69.5999984741211
OTU-07383	212027	100	0.02	97.19999998807907
OTU-10892	212046	97.75	0	97.75
OTU-11911	212069	84.62	0.45	78.37000274658203
OTU-23306	212071	97.41	2.9	82.91000318527222
OTU-16577	212080	88.29	0	85.39000099897385
OTU-23730	212129	97.28	0.68	79.40999752283096
OTU-14608	212142	72.9	1.71	64.35000133514404
OTU-00822	212145	82.17	0	82.16999816894531
OTU-11787	212199	83.56	0	83.55999755859375
OTU-17952	212246	91.15	0.15	76.00000166893005
OTU-04693	212269	99.26	0	99.26000213623047
OTU-18344	212287	97.41	0.48	95.01000371575356
OTU-19342	212314	81.98	0.93	73.28000330924988
OTU-11796	212322	73.6	0.67	69.56999808549881
OTU-00646	212329	95.62	0	92.37000286579132
OTU-10799	212349	88.96	0.88	64.01999819278717
OTU-01509	212356	80.75	0.43	78.59999996423721
OTU-08025	212390	100	0.66	96.69999986886978
OTU-15586	212429	77.77	0	77.7699966430664
OTU-16693	212446	75.47	3.77	56.62000131607056
OTU-13513	212469	66.48	0.71	59.380003571510315
OTU-09167	212507	89.97	0.42	85.72000110149384
OTU-04080	212550	84.29	0	84.29000091552734
OTU-00232	212559	94.85	1.47	83.79999828338623
OTU-23188	212601	96.85	0	95.09999850392342
OTU-10345	212631	73.04	1.68	64.64000117778778
OTU-01581	212637	88.53	0	85.87999892234802
OTU-14797	212648	93.18	0.06	86.0800005197525
OTU-23534	212663	85	0	78.24999988079071
OTU-14607	212676	81.08	0.86	65.93999779224396
OTU-08670	212679	99.88	0.59	96.92999738454819
OTU-23619	212680	98.51	0	97.81000213325024
OTU-07683	212690	78.82	2.91	64.26999926567078
OTU-14212	212699	80.44	1.72	67.49000287055969
OTU-23119	212715	95.45	0	95.44999694824219
OTU-13265	212719	98.66	0.22	95.31000357866287
OTU-22686	212747	89.02	4.27	67.66999673843384
OTU-15221	212748	61.88	0	61.880001068115234
OTU-23349	212757	89.92	0.84	85.71999830007553
OTU-15672	212758	71.21	0	71.20999908447266
OTU-01497	212838	84.43	0	79.23999935388565
OTU-00105	212879	82.65	0	60.800002098083496
OTU-20176	212884	83.08	1.88	62.88000202178955
OTU-15665	212886	77.01	0	77.01000213623047
OTU-20901	212894	100	0	100
OTU-23043	212917	87.21	0.84	83.00999921560287
OTU-23599	212928	88.29	0	71.39000034332275
OTU-23567	212929	87.84	0.71	84.28999644517899
OTU-07844	212956	93.73	0	93.7300033569336
OTU-13670	212964	78.42	1.45	70.81999826431274
OTU-15561	212965	67.22	0	55.4900016784668
OTU-10615	212989	98.67	0	98.11999817192554
OTU-11792	213030	91.59	1.4	69.7899956703186
OTU-12980	213049	88.93	0.34	81.08000004291534
OTU-14753	213055	97.67	1.36	84.01999807357788
OTU-06208	213090	88.68	0	88.68000030517578
OTU-05401	213153	75.86	0	75.86000061035156
OTU-15834	213154	82.42	0.55	76.69999688863754
OTU-12950	213167	79.8	0	79.80000305175781
OTU-12973	213219	92.92	0	92.91999816894531
OTU-05130	213224	93.24	0	90.48999780416489
OTU-12750	213286	95.28	0.84	90.22999882698059
OTU-08304	213289	87.2	2.44	60.79999589920044
OTU-19028	213349	99.94	1.63	91.79000246524811
OTU-14615	213352	70.51	1.71	55.54999828338623
OTU-05735	213376	98.2	0.97	77.76000261306763
OTU-14318	213404	100	2.25	88.75
OTU-04827	213416	98.22	0	93.02000141143799
OTU-00244	213430	100	0	100
OTU-06317	213443	87.06	0.73	83.40999746322632
OTU-01136	213450	54.67	1.6	46.66999804973602
OTU-22417	213474	99.8	1.03	94.44999861717224
OTU-12278	213476	78.74	0.89	71.73999798297882
OTU-15114	213485	60.4	0.09	55.45000147819519
OTU-13854	213488	93.82	1.32	83.539999127388
OTU-01481	213499	81.71	1.71	64.10000133514404
OTU-22684	213524	91.42	1.22	63.41000199317932
OTU-16992	213536	82.46	0	77.73999935388565
OTU-07887	213539	100	1.1	94.49999988079071
OTU-09914	213569	99.4	0	99.4000015258789
OTU-01332	213570	66.67	0	57.29999852180481
OTU-10206	213582	99.38	0.99	94.42999720573425
OTU-00192	213589	97.47	0.03	94.32000124454498
OTU-14613	213598	71.24	2.04	57.889997482299805
OTU-16610	213599	97.19	2.41	64.06000018119812
OTU-07538	213635	84.18	0	81.2699966430664
OTU-13048	213687	96.42	0.67	93.06999808549881
OTU-14639	213710	78.41	0.65	72.91000354290009
OTU-03521	213713	99.47	0.53	96.82000136375427
OTU-07407	213728	95.61	0.27	86.06000077724457
OTU-12489	213759	95.85	1.27	89.49999856948853
OTU-05297	213763	89.86	0	86.11000061035156
OTU-03738	213766	99.91	1.79	89.31000423431396
OTU-19499	213767	97.52	1.24	80.76999711990356
OTU-01663	213771	100	0.47	92.09999978542328
OTU-11670	213812	99.19	0.16	90.34000253677368
OTU-02783	213879	98.07	1.29	88.51999986171722
OTU-18052	213882	99.55	0.38	97.65000307559967
OTU-08867	213893	96.63	1.12	85.37999725341797
OTU-08773	213913	94.37	1.94	74.49000215530396
OTU-02173	213977	96.55	1.59	88.60000288486481
OTU-12940	213985	97.15	0	95.45000150799751
OTU-01320	214028	68.28	0	64.02999866008759
OTU-00025	214071	88.32	0	88.31999969482422
OTU-23521	214120	81.25	0	69.55000293254852
OTU-05255	214136	81.45	2.08	71.04999732971191
OTU-23554	214139	94.59	1.35	87.83999621868134
OTU-04254	214146	95.3	3.98	75.40000295639038
OTU-23248	214151	98.85	0	98.8499984741211
OTU-08267	214168	90.52	1.49	83.06999659538269
OTU-14401	214169	69.81	0	63.790000915527344
OTU-11983	214172	96.82	0	96.81999969482422
OTU-21371	214209	84.77	0.41	82.7199966609478
OTU-23476	214229	92.53	3.95	72.7799985408783
OTU-05639	214237	100	0.24	92.450001552701
OTU-01605	214289	73.04	1.63	59.119996666908264
OTU-19913	214331	89.38	0.53	85.82999736070633
OTU-08269	214332	79.04	1.1	66.79000067710876
OTU-23621	214336	83.02	0	83.0199966430664
OTU-08247	214345	95.79	0	84.49000096321106
OTU-08598	214388	90	0.16	87.7099990695715
OTU-17414	214394	99.24	0	99.23999786376953
OTU-08663	214411	87.61	1.71	79.0600004196167
OTU-12592	214419	90.94	0	90.94000244140625
OTU-04566	214426	62.37	1.08	55.66999876499176
OTU-19912	214454	95.82	2.37	83.97000026702881
OTU-14904	214461	66.25	0	66.25
OTU-15398	214470	51.68	0.85	47.43000018596649
OTU-00865	214488	80.61	0	80.61000061035156
OTU-01403	214507	85.09	0	72.0399968624115
OTU-11341	214509	90.73	0	90.7300033569336
OTU-00355	214558	97.6	0	97.5999984741211
OTU-16248	214579	100	0.17	99.1499999910593
OTU-18757	214591	77.92	1.64	69.36999797821045
OTU-00833	214620	84.71	0.97	79.85999894142151
OTU-05450	214625	99.73	2.15	88.98000288009644
OTU-14969	214652	59.6	0	56.40999984741211
OTU-14237	214670	87.24	0.77	80.23999798297882
OTU-22274	214682	99.92	0	94.85000312328339
OTU-19843	214712	98.1	2.86	77.99000144004822
OTU-03522	214720	100	3.29	81.59999966621399
OTU-12692	214730	92.93	0	92.83000030741096
OTU-12393	214767	88.26	0	88.26000213623047
OTU-07914	214841	73.5	0.85	69.24999988079071
OTU-14194	214854	100	0	100
OTU-08208	214875	74.13	1.63	65.97999727725983
OTU-19232	214909	88.6	0.51	77.56000232696533
OTU-01499	214929	83.29	1.28	65.97999739646912
OTU-15206	214939	65.2	0	53.159998178482056
OTU-19463	215034	83.56	0.47	81.20999756455421
OTU-13474	215070	99.29	0	99.29000091552734
OTU-22207	215074	99.86	0.38	97.260000705719
OTU-14616	215099	84.19	1.82	69.39000225067139
OTU-12386	215127	99.11	2.68	85.71000027656555
OTU-14855	215134	76.11	1.08	70.71000039577484
OTU-06162	215212	90.3	0.54	87.60000294446945
OTU-13507	215241	98.58	0	98.58000183105469
OTU-12805	215245	86.41	0	82.16000366210938
OTU-16575	215282	74.37	0.43	60.22000312805176
OTU-15425	215286	61.07	0	58.26999968290329
OTU-09329	215345	99.44	0	99.44000244140625
OTU-07907	215361	80.91	0.85	76.66000354290009
OTU-13882	215363	99.37	0	99.37000274658203
OTU-14710	215373	68.87	3.42	50.069997787475586
OTU-01498	215454	61.87	0.43	59.71999889612198
OTU-16695	215474	89.79	0	89.79000091552734
OTU-00999	215510	63.42	0.8	59.41999810934067
OTU-04599	215528	95.81	0	95.80999755859375
OTU-14002	215574	96.89	1.2	85.9100034236908
OTU-01426	215577	53.45	1.72	44.850000619888306
OTU-15832	215582	97.8	0.55	95.05000299215317
OTU-11012	215587	99.61	0	99.61000061035156
OTU-01153	215620	71.24	0	71.23999786376953
OTU-00037	215637	82.52	0	77.86999660730362
OTU-00777	215746	78.04	0	78.04000091552734
OTU-00075	215802	76.13	0	76.12999725341797
OTU-12943	215831	89.26	0	85.91000205278397
OTU-03987	215868	100	2.3	84.14999961853027
OTU-04396	215886	96.58	0	96.58000183105469
OTU-11825	215891	80.33	3.48	62.930001735687256
OTU-07336	215900	99.84	0.48	97.4399963915348
OTU-19803	215906	99.52	0.47	92.61999666690826
OTU-22621	215915	88.91	1.32	82.31000339984894
OTU-20916	215931	87.61	0	85.8499984741211
OTU-10527	215956	100	0	100
OTU-20134	215958	97.98	0.51	95.43000340461731
OTU-13217	215968	86.71	0.22	85.60999909043312
OTU-14007	216009	100	0	100
OTU-13908	216017	89.49	0.63	85.53000032901764
OTU-23207	216050	93.19	0.7	83.33999639749527
OTU-11248	216051	99.73	0	99.62000274658203
OTU-14820	216059	84.46	0	79.05999886989594
OTU-08529	216142	89.16	0.73	64.71000051498413
OTU-10301	216144	99.38	0.02	99.27999725565314
OTU-05659	216160	94.29	0.95	88.81999975442886
OTU-05332	216178	99.89	0	99.88999938964844
OTU-12593	216226	94.37	0	94.37000274658203
OTU-20448	216273	98.94	0.64	95.74000251293182
OTU-20910	216274	94.71	1.18	88.8099993467331
OTU-14790	216305	95.45	0.91	90.89999681711197
OTU-23115	216327	98.78	1.15	93.02999889850616
OTU-05622	216361	88.7	4.05	68.44999599456787
OTU-09710	216373	98.01	0.33	95.26000207662582
OTU-09844	216375	97.04	2.59	83.28000378608704
OTU-09949	216385	99.45	0	99.44999694824219
OTU-23454	216411	87.84	0	87.83999633789062
OTU-00996	216414	73.78	0	65.16000360250473
OTU-05162	216445	84.77	1.97	46.91999578475952
OTU-12140	216448	85.59	2.01	75.53999638557434
OTU-16106	216451	70	0.91	65.44999986886978
OTU-11643	216485	95.56	0	94.75999757647514
OTU-11620	216512	98.39	0.81	94.33999937772751
OTU-20065	216597	64.16	0	64.16000366210938
OTU-10017	216601	99.63	1.45	92.37999701499939
OTU-07726	216608	89.02	1.98	75.68000173568726
OTU-04920	216611	92.32	0	83.46999979019165
OTU-23236	216623	87.12	1.14	80.66000068187714
OTU-10928	216640	94.94	0	94.94000244140625
OTU-07003	216658	100	2.06	68.29999923706055
OTU-14759	216665	55.68	0	53.119998931884766
OTU-10912	216709	94.41	1.12	81.31000423431396
OTU-04931	216715	78.02	0	69.01999688148499
OTU-05524	216737	89.36	0	85.22000122070312
OTU-03515	216742	98.95	1.93	89.29999721050262
OTU-12222	216810	97.53	1.44	88.92999863624573
OTU-18723	216820	99.34	0	99.33999633789062
OTU-06112	216840	99.7	0	97.0199966430664
OTU-23315	216844	99.84	0.31	97.48999634385109
OTU-01143	216852	65.01	0.8	61.010002076625824
OTU-12533	216862	99.42	0	99.41999816894531
OTU-23686	216869	92.6	0.68	74.19999814033508
OTU-14195	216877	64.94	0.75	53.44000267982483
OTU-19683	216878	94.53	1.14	87.7299987077713
OTU-04745	216893	98.28	0.47	84.06000366806984
OTU-04097	216996	99.19	0	99.19000244140625
OTU-05083	217011	93.96	0	93.20999908447266
OTU-01801	217020	100	2.15	89.24999952316284
OTU-22205	217073	100	0.11	99.45000000298023
OTU-13807	217102	98.6	2.1	88.09999895095825
OTU-12209	217126	99.37	0	99.37000274658203
OTU-03180	217136	99.17	0.73	95.51999807357788
OTU-14241	217228	93.46	2.64	78.96999764442444
OTU-22670	217235	83.99	1.83	56.53999900817871
OTU-05129	217284	91.42	0	88.66999810934067
OTU-01200	217306	89.46	0.04	89.259999088943
OTU-18147	217328	65	0.69	61.55000001192093
OTU-07904	217348	79.49	0	79.48999786376953
OTU-11061	217350	99.22	1.88	89.82000124454498
OTU-09196	217351	76.74	1.01	66.2800018787384
OTU-17235	217361	99.51	0.82	94.98999637365341
OTU-10333	217406	99.45	0.55	96.69999688863754
OTU-15590	217474	75.98	0	75.9800033569336
OTU-13836	217488	98.72	3.87	79.37000179290771
OTU-13341	217496	95.3	0.13	88.53999930620193
OTU-14246	217567	90.44	0.25	89.19000244140625
OTU-01271	217600	91.53	0	91.52999877929688
OTU-13197	217601	97.01	0	95.30000305175781
OTU-03855	217615	100	0.86	95.69999992847443
OTU-13773	217623	98.95	0	98.94999694824219
OTU-14531	217641	80.82	1.1	69.81999945640564
OTU-07619	217645	91.82	3.64	73.61999917030334
OTU-19611	217648	74.47	0	73.83999633789062
OTU-04844	217671	97.58	0.51	91.58000159263611
OTU-11699	217694	98.62	0.87	94.27000272274017
OTU-20566	217741	100	0.08	99.6000000089407
OTU-21985	217763	89.51	0.49	86.24999690055847
OTU-21370	217765	91.25	4.33	59.10000038146973
OTU-23618	217853	95.95	0	95.75
OTU-13687	217885	76.5	0.22	75.40000000596046
OTU-05117	217913	99.9	0	99.9000015258789
OTU-05550	217917	75.48	1.71	66.93000316619873
OTU-22315	217937	99.93	1.09	94.48000013828278
OTU-06238	218006	60.75	1.16	52.70999848842621
OTU-13362	218064	72.14	0	60.91000044345856
OTU-07870	218068	76.9	0	51.4900016784668
OTU-01454	218098	80.65	1.28	74.25000166893005
OTU-19309	218101	100	0.54	97.29999989271164
OTU-11927	218165	99.05	0	99.05000305175781
OTU-18793	218187	99.53	0.47	97.17999878525734
OTU-04782	218197	98.67	0.5	95.86999815702438
OTU-07913	218201	88.89	0.85	84.63999927043915
OTU-13464	218256	79.79	0.64	76.59000098705292
OTU-14012	218271	87.9	0.6	80.4000015258789
OTU-11905	218273	92.4	1.1	82.00000190734863
OTU-09509	218285	99.33	1.33	92.68000161647797
OTU-15624	218304	57.31	0	57.310001373291016
OTU-11390	218361	85.63	0.02	85.52999725565314
OTU-19603	218382	99.57	0.03	99.00000152923167
OTU-20373	218387	100	0.08	99.6000000089407
OTU-04624	218395	65.07	1.65	55.31999945640564
OTU-04979	218419	77.52	0.51	74.96999669075012
OTU-09922	218443	90.67	0	90.66999816894531
OTU-09232	218446	93.76	0.99	84.9100022315979
OTU-10801	218500	93.82	0	93.81999969482422
OTU-12191	218531	99.37	0	99.37000274658203
OTU-09805	218613	97.17	0.04	93.71999818086624
OTU-13666	218626	75.21	1.79	61.57000255584717
OTU-16770	218681	97.85	0	97.8499984741211
OTU-13436	218735	99.33	0	99.33000183105469
OTU-23117	218805	94.32	1.14	88.61999976634979
OTU-01209	218865	98.39	0.81	94.33999937772751
OTU-23538	218885	84.89	1.69	76.43999910354614
OTU-14000	218899	97.6	0	97.5999984741211
OTU-18385	218908	99.93	0.34	98.23000028729439
OTU-22345	218916	100	0.47	97.65000000596046
OTU-05715	218927	90.38	0.54	87.67999714612961
OTU-09003	218942	88.38	0.93	78.67999696731567
OTU-22711	218967	84.36	2.87	56.300002098083496
OTU-23294	219011	95.2	0	92.37000274658203
OTU-14919	219035	60.15	0	60.150001525878906
OTU-07010	219053	100	0	100
OTU-23016	219084	82.87	0	78.69999694824219
OTU-14025	219085	91.28	1.05	71.3399965763092
OTU-06261	219175	80.92	0.56	74.75999754667282
OTU-09567	219201	99.43	0	99.43000030517578
OTU-08250	219212	91.98	0.87	72.2800030708313
OTU-20362	219221	100	0.31	98.44999998807907
OTU-20959	219245	97.76	0.39	95.49999701976776
OTU-17563	219265	99.96	0	99.95999908447266
OTU-14798	219278	90.81	2.73	66.80999898910522
OTU-11540	219339	93.15	0	91.94000244140625
OTU-13108	219346	87.71	3.36	70.90999960899353
OTU-22422	219413	99.93	0.37	97.88000032305717
OTU-03019	219470	99.94	0.52	97.34000253677368
OTU-00600	219479	99.57	0	99.56999969482422
OTU-10280	219493	99.48	0.26	98.18000340461731
OTU-22431	219504	99.8	1.11	94.25000298023224
OTU-23377	219509	98.92	0	98.91999816894531
OTU-05209	219538	95.63	0	95.62999725341797
OTU-00544	219608	98.11	0.13	97.46000063419342
OTU-07406	219609	96.7	0	62.910002171993256
OTU-22426	219612	100	0.47	97.65000000596046
OTU-20167	219640	100	0.73	96.34999990463257
OTU-12684	219691	86.67	0	81.0399993956089
OTU-15676	219711	66.51	1.72	44.55999970436096
OTU-00250	219713	99.4	0.6	96.40000140666962
OTU-16562	219715	96.64	0	78.07000118494034
OTU-23612	219716	87.8	0	67.5500020980835
OTU-12636	219724	88.53	0	83.47999882698059
OTU-14617	219744	77.94	1.82	68.84000217914581
OTU-19820	219769	99.52	0.48	97.11999669671059
OTU-11609	219775	81.21	0.34	79.50999906659126
OTU-07186	219791	81.08	0.71	77.53000193834305
OTU-12699	219818	92.17	0	92.16999816894531
OTU-10284	219858	99.89	0	99.88999938964844
OTU-20364	219883	99.52	0.28	97.9199966788292
OTU-14320	219897	88.76	1.69	80.31000185012817
OTU-00027	219910	72.61	0.93	64.22999721765518
OTU-16408	219993	99.5	1.67	89.26000082492828
OTU-17299	220029	99.51	1.59	91.56000196933746
OTU-05688	220045	89.61	5.26	63.30999946594238
OTU-00153	220056	99.03	0	99.02999877929688
OTU-21991	220149	73.48	0.31	67.33000326156616
OTU-00120	220180	84.63	0	81.82999724149704
OTU-05240	220181	92.83	0.66	87.18000185489655
OTU-12553	220183	97.3	0	93.90000301599503
OTU-08277	220187	99.37	0	99.37000274658203
OTU-05591	220194	97.14	0.48	91.58999931812286
OTU-13202	220195	87.53	0.67	84.17999869585037
OTU-00080	220196	99.07	0.93	94.41999965906143
OTU-12716	220227	74.92	0.67	71.56999808549881
OTU-14245	220263	98.21	0.04	97.55999910831451
OTU-23429	220264	86.91	0.68	80.46000224351883
OTU-21334	220286	92.61	0.18	91.71000057458878
OTU-04606	220320	92.22	1.2	78.47000122070312
OTU-04068	220332	79.3	0	79.30000305175781
OTU-19286	220369	99.5	0.6	96.49999988079071
OTU-23317	220371	100	0	100
OTU-08461	220372	97.42	0.99	92.4699981212616
OTU-15480	220416	78.27	0	78.2699966430664
OTU-03464	220428	98.79	0	98.79000091552734
OTU-18798	220454	100	0.47	97.65000000596046
OTU-12511	220486	98.83	0	98.83000183105469
OTU-05331	220559	100	0	100
OTU-16778	220571	92.47	1.17	86.62000143527985
OTU-11515	220587	84.22	0.22	79.7700012922287
OTU-01005	220591	74.13	0	73.33000183105469
OTU-05143	220596	74.28	0	73.26000213623047
OTU-15841	220597	88.95	0	77.59999704360962
OTU-10878	220605	93.26	1.12	87.66000211238861
OTU-11561	220643	83.74	0	83.73999786376953
OTU-01085	220660	77.73	2.46	62.13000011444092
OTU-10772	220699	91.57	0.56	88.76999968290329
OTU-21477	220700	99.56	0	95.9599974155426
OTU-11330	220728	85.76	0	82.26000219583511
OTU-05022	220731	98.65	1.01	92.60000133514404
OTU-15044	220747	53.51	0	53.5099983215332
OTU-06156	220795	95.16	0	94.91000365838408
OTU-20323	220873	99.21	1.31	92.65999937057495
OTU-01599	220895	67.97	0.53	65.32000136375427
OTU-01356	220898	85	0	85
OTU-20105	220899	99.94	0.09	99.49000242352486
OTU-23697	220900	96.26	1.36	89.4600020647049
OTU-20531	220926	98.16	0.33	96.51000359654427
OTU-21676	220929	88.4	4.17	67.55000114440918
OTU-16425	220936	98.94	1.7	88.54000282287598
OTU-09884	220938	89.62	1.89	80.1700028181076
OTU-23549	220975	93.92	0.34	92.21999815106392
OTU-19010	220994	97.52	0.26	94.19000095129013
OTU-11864	221011	96.84	0	96.83999633789062
OTU-02751	221018	99.94	0.54	96.4100005030632
OTU-01517	221033	79.63	1.71	71.0799970626831
OTU-21999	221089	92.75	0.56	89.94999998807907
OTU-13203	221100	98.66	0	98.66000366210938
OTU-05085	221106	99.25	0	99.25
OTU-09842	221152	95.9	0.71	84.40999919176102
OTU-01533	221190	94.87	0.85	90.62000262737274
OTU-01682	221191	100	0.47	97.65000000596046
OTU-11388	221221	78.97	0.34	70.57000148296356
OTU-14499	221226	82.42	0	59.56999969482422
OTU-14403	221227	66.15	0	60.65000140666962
OTU-04547	221233	95.79	0.95	90.9599991440773
OTU-04594	221255	94.57	0	91.78999936580658
OTU-12002	221284	91.55	0	89.85000303387642
OTU-21950	221324	97.78	0	97.77999877929688
OTU-13010	221332	93.9	0	85.73999786376953
OTU-07090	221363	100	0.25	98.75
OTU-11897	221375	94.97	0	94.97000122070312
OTU-15836	221397	61.69	1.1	55.689998388290405
OTU-21456	221456	98.28	1.81	89.22999906539917
OTU-04447	221467	83.66	4.46	58.91000461578369
OTU-09807	221472	100	0	100
OTU-01610	221487	76.59	0.12	62.88999629020691
OTU-13083	221498	77.1	4.7	53.59999942779541
OTU-19051	221504	98.63	0.06	98.32999726012349
OTU-02617	221505	99.58	0.12	98.98000184446573
OTU-14028	221512	98.2	1.5	90.69999694824219
OTU-04742	221549	86.53	0	80.5199966430664
OTU-05137	221584	96.72	0.55	91.27000105381012
OTU-12305	221624	91.95	1.27	85.59999704360962
OTU-05443	221635	100	0	100
OTU-09753	221641	99.33	0.84	95.1300019621849
OTU-21959	221646	99.26	0.37	95.98000025749207
OTU-04334	221650	94.72	3.05	74.1700005531311
OTU-03693	221676	100	0	100
OTU-10619	221694	100	0	100
OTU-10983	221729	99.45	0	99.44999694824219
OTU-09940	221730	98.53	0	98.52999877929688
OTU-02427	221763	99.71	0	99.70999908447266
OTU-02426	221775	99.71	0	99.70999908447266
OTU-01231	221784	99.59	0	99.58999633789062
OTU-05565	221795	73.43	2.16	48.730000019073486
OTU-16887	221883	100	0	100
OTU-02522	221896	99.78	0	99.77999877929688
OTU-13903	221926	83.49	0.63	79.79000246524811
OTU-09520	221929	98.68	0.65	95.43000042438507
OTU-07860	221936	62.38	0	62.380001068115234
OTU-06881	221998	91.77	0	85.56999659538269
OTU-04324	222052	87.75	0	87.75
OTU-11525	222063	92.45	1.57	72.89999651908875
OTU-08901	222076	99.19	0	98.77999877929688
OTU-01580	222103	89.57	2.89	75.11999917030334
OTU-12548	222128	99.16	0.63	96.01000368595123
OTU-12625	222150	93.18	0.67	87.3300005197525
OTU-12897	222176	97.99	0.69	94.53999787569046
OTU-05542	222179	99.52	0	97.11999669671059
OTU-22418	222189	100	0.62	96.89999997615814
OTU-00185	222271	76.49	0	76.48999786376953
OTU-11343	222317	90.73	0.81	86.68000334501266
